geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hd1,hd2,hd3,c1,c2,c3
Os01g0260100,18.69033779,0.010624961,0.601466082,0.017665105,0.985906019,0.994287791,7.115688015,7.165974442,6.855851386,7.083232607,7.127598745,6.951156431
Os01g0260500,21.41444819,-0.382164805,0.547164614,-0.698445761,0.484898467,0.709528491,6.913272372,7.063102984,7.170590085,7.104353611,7.250607524,7.086900273
Os01g0260700,838.8874252,-0.165511066,0.151934851,-1.089355505,0.275997145,0.511618921,9.798748391,9.977251859,9.895703174,9.911512329,10.13735723,10.03906077
Os01g0260800,82.02136849,0.676942273,0.301401369,2.245982738,0.024705114,0.101396624,7.805875151,7.81907391,8.053847105,7.608365142,7.646345607,7.545870458
Os01g0261100,1956.801289,-0.360683758,0.137173878,-2.629390988,0.008553795,0.045909906,10.92739148,10.96829242,10.71322552,11.21897789,11.18731887,11.21481809
Os01g0261200,1187.268965,-0.096254204,0.15127112,-0.636302579,0.524579224,0.738161977,10.26935743,10.47748305,10.30812619,10.37562981,10.3369479,10.5926754
Os01g0261500,150.0854851,0.103416511,0.276794452,0.373622053,0.708685525,0.856536049,8.150524331,8.197560409,8.319681223,7.985783672,7.983292165,8.465432588
Os01g0262500,194.9294783,-0.416384063,0.267529675,-1.556403277,0.119612226,0.30380889,8.550007481,8.101241235,8.149041012,8.515552281,8.742238837,8.312328314
Os01g0262600,351.9916555,0.020365973,0.176665042,0.115280154,0.908223068,0.961454111,8.953738734,8.923679112,9.080796099,8.98472815,8.885198229,9.044645504
Os01g0262700,346.7424398,0.1224177,0.173663161,0.704914612,0.480863376,0.706488664,9.090588443,8.923679112,9.004638895,8.913176387,8.896455434,8.951342289
Os01g0263300,33.20175139,-0.304777261,0.500636739,-0.608779254,0.542670767,0.75072093,7.444382977,7.063102984,7.132383934,7.201183381,7.512635453,7.216070545
Os01g0263400,58.17857427,-0.448532112,0.341016344,-1.315280396,0.188415684,0.405150644,7.543927922,7.509619329,7.326832238,7.652731966,7.570581545,7.685061398
Os01g0263500,270.857011,0.012034529,0.207876635,0.057892648,0.953834139,0.981648076,8.881088266,8.757175978,8.501396075,8.709033618,8.664600774,8.767794501
Os01g0263600,258.2902034,-0.556775984,0.234274091,-2.376600768,0.017472988,0.07802551,8.559868392,8.672762132,8.13985361,8.877923119,8.843102281,8.808145484
Os01g0264000,40.55162136,-0.828023315,0.426489048,-1.941487874,0.052199129,0.173859129,7.361826764,7.019895773,7.252639914,7.549967981,7.476087962,7.4490932
Os01g0264100,3.557464189,0.617327479,1.362532877,0.453073455,0.650495849,0.820229506,6.731229274,6.695651005,6.70254614,6.559612555,6.382921164,6.803814466
Os01g0264400,99.72824457,0.745100851,0.309571245,2.406880044,0.016089454,0.073434284,8.109081809,8.035666992,8.013528722,7.487805059,7.944374864,7.612527645
Os01g0264500,300.2429472,-0.3414129,0.220377988,-1.54921507,0.121330028,0.306591648,8.617525208,8.692942527,8.775114029,9.198352771,8.885198229,8.656802124
Os01g0264600,20.76473256,-0.730304398,0.557174278,-1.310728845,0.18994939,0.406764866,7.141754488,6.973318316,6.855851386,7.201183381,7.182873394,7.145193891
Os01g0264700,2752.792256,-0.445655525,0.153664229,-2.900190428,0.00372936,0.024111813,11.30584113,11.36357846,11.1788482,11.92419563,11.67597556,11.48189234
Os01g0264900,330.495172,-0.25928914,0.194512299,-1.333021827,0.182524641,0.397250393,8.785116054,8.800108535,8.877901639,8.77488038,9.142043061,9.067832646
Os01g0265000,65.45663574,-0.101276982,0.326104866,-0.310565686,0.756130816,0.885786381,7.696804425,7.493710041,7.603093709,7.755937063,7.592824153,7.568597472
Os01g0265100,71.00886512,2.917098017,0.364685504,7.998941501,1.25E-15,2.47E-13,8.026656193,7.991502474,8.144456018,7.061401963,7.046100072,6.951156431
Os01g0265200,5674.257899,0.004540352,0.22930516,0.019800481,0.984202534,0.993883133,13.06156235,12.28357902,11.96998038,12.27892275,12.58650558,12.63769924
Os01g0265400,144.7347642,0.503922826,0.231843343,2.173548828,0.029739035,0.116300869,8.216602866,8.373865415,8.295532318,8.025114448,7.960099867,8.07609938
Os01g0265700,180.3998099,0.047681248,0.215432953,0.221327553,0.824837398,0.922826837,8.258761903,8.384785101,8.437600009,8.281827753,8.405132509,8.312328314
Os01g0265800,1526.336789,-0.395349883,0.130910211,-3.020007997,0.00252768,0.01757578,10.54914279,10.53314967,10.51358266,10.95549371,10.89673286,10.81379658
Os01g0265900,273.0608769,-0.311174257,0.181512294,-1.714342597,0.086465824,0.246008281,8.636196088,8.61941291,8.59801346,8.881885708,8.815614506,8.780027599
Os01g0266000,714.0213061,0.040512998,0.158419037,0.255733139,0.798156905,0.907609922,9.690904024,9.934636118,9.720897547,9.6953245,9.717379512,9.84172069
Os01g0266100,42.83024986,-1.274132127,0.449488883,-2.834624335,0.00458796,0.02845046,7.281060106,7.116496551,7.077878741,7.513162154,7.836475683,7.311306674
Os01g0266200,67.05246984,0.145930527,0.329064387,0.443471043,0.657425059,0.823951699,7.582512123,7.73428346,7.675266423,7.434903537,7.726537254,7.633785992
Os01g0266400,198.4646128,0.870176128,0.219104868,3.971505226,7.14E-05,0.000944237,8.601761553,8.834009229,8.545593228,8.156780569,8.140673286,8.131193812
Os01g0266500,218.0375636,0.754455366,0.204752406,3.684720393,0.000228954,0.002505974,8.623778237,8.712821275,8.840937478,8.294285571,8.237281869,8.246708761
Os01g0266600,703.1714949,-0.129994247,0.153423229,-0.847291817,0.396832487,0.635780579,9.614148846,9.799824091,9.670295854,9.884778091,9.721515144,9.801461163
Os01g0266800,745.9146593,-1.279531243,0.157400523,-8.129142236,4.32E-16,9.47E-14,9.308663487,9.127101131,9.174099914,10.30992129,10.32077475,10.10967296
Os01g0267100,1330.628527,-0.423547563,0.158613605,-2.670310424,0.007578115,0.042038113,10.39913599,10.47588323,10.12907903,10.78113834,10.56903361,10.80032659
Os01g0267200,973.763817,-0.040291098,0.144733881,-0.278380553,0.780720247,0.898226163,10.03039797,10.21786154,10.13651934,10.23352192,10.17086437,10.08758253
Os01g0267400,86.89888293,0.074786683,0.297396287,0.251471474,0.801449614,0.909296115,7.69002401,7.842132768,7.900510896,7.831849528,7.870793591,7.623213068
Os01g0267600,159.5106296,-0.186007172,0.233549628,-0.79643532,0.425779056,0.661590263,8.216602866,8.28293837,8.063715122,8.406869733,8.186707381,8.288863498
Os01g0267800,31.239424,-1.364122726,0.456341501,-2.989258532,0.002796554,0.019051881,6.931669201,7.103548335,7.063514556,7.500569362,7.327741836,7.423221512
Os01g0267900,343.7064674,0.339405244,0.185430789,1.830360784,0.067196008,0.206694274,9.004029831,8.996421325,9.203167241,8.857934337,8.712581619,8.911422249
Os01g0268000,17.97477396,-0.301160482,0.694459388,-0.433661763,0.664534077,0.829468122,6.701009608,7.129201478,7.105687561,7.124825855,6.869208631,7.198986274
Os01g0268100,7.883611378,-0.634079808,0.948963059,-0.668181761,0.504017576,0.722982231,6.701009608,6.801840916,6.811047944,6.559612555,7.046100072,6.868359006
Os01g0268300,537.7641899,-0.126542301,0.168145173,-0.752577659,0.451703747,0.683921592,9.417475287,9.461539568,9.283010343,9.639137542,9.387590004,9.4274055
Os01g0268600,159.4210648,-0.62668312,0.256040953,-2.447589384,0.014381545,0.067588701,8.099675445,8.132726717,7.922914975,8.566657236,8.478859278,8.144582206
Os01g0268700,1.703437094,0.820542081,2.223919464,0.368962138,0.712155946,0.858305353,6.784789717,6.382921164,6.382921164,6.63264485,6.555561783,6.382921164
Os01g0268800,556.0030122,-0.473581313,0.191309552,-2.475471342,0.013306044,0.063822682,9.325535726,9.375621902,9.122803317,9.789096221,9.770222493,9.357219493
Os01g0268900,58.98554393,0.407460127,0.367183673,1.109690209,0.267132544,0.501691259,7.495481483,7.548260819,7.836491449,7.585421233,7.356669028,7.486570488
Os01g0269000,1148.877605,-0.985516016,0.155136334,-6.352580273,2.12E-10,1.34E-08,9.975045212,9.925251567,9.665873076,10.82275419,10.65850146,10.68042395
Os01g0269100,599.2552849,0.088379418,0.150550642,0.58704112,0.55717609,0.760805913,9.560030434,9.560887006,9.673236699,9.539394244,9.50551853,9.539438303
Os01g0269500,70.72459468,-0.021026436,0.369142722,-0.05696018,0.954576916,0.981860395,7.619638221,7.853484068,7.483833506,7.474863084,7.581765794,7.909790273
Os01g0269550,31.80803009,0.288042939,0.442042492,0.651618214,0.514647495,0.73119094,7.332455132,7.316938387,7.252639914,7.144701909,7.146510078,7.3406976
Os01g0269800,4.675185156,-1.745544551,1.165219395,-1.498039389,0.134123017,0.326552077,6.629510507,6.625349875,6.585317405,6.63264485,6.727588199,6.976080643
Os01g0269900,42.40920043,-0.285710958,0.379239267,-0.753379153,0.451222106,0.683515461,7.399480229,7.355287557,7.263670821,7.500569362,7.398296365,7.409999231
Os01g0270100,5289.61976,-0.756562319,0.140003771,-5.403871001,6.52E-08,2.27E-06,12.04494629,12.03605487,11.91846199,12.85655154,12.80416899,12.51814618
Os01g0270300,77.95623992,1.221377687,0.318143285,3.839080523,0.000123496,0.001487699,7.938002221,7.919272178,8.003228915,7.333989295,7.356669028,7.601726658
Os01g0271000,234.7645008,-0.027222262,0.220503648,-0.123454928,0.901746863,0.95857183,8.681751664,8.434543488,8.594797864,8.690911636,8.372187991,8.687606373
Os01g0271200,399.8635878,1.009636391,0.187668291,5.379898681,7.45E-08,2.57E-06,9.453644292,9.425121567,9.419641957,8.700003469,8.870041689,8.50101341
Os01g0271400,158.8890788,-0.006088915,0.227563724,-0.026756968,0.978653575,0.991177483,8.186209823,8.167733581,8.358928194,8.184183806,8.31530508,8.228195122
Os01g0271500,922.4970126,0.299296986,0.143986913,2.078640198,0.037650433,0.137248123,10.17340924,10.21594322,10.21990655,9.825737256,9.989734747,10.01751043
Os01g0271700,280.7827057,-0.256534085,0.19938635,-1.286618088,0.198227436,0.417524175,8.651556057,8.646356474,8.693999282,8.709033618,9.034911203,8.742988108
Os01g0272600,24.54754118,0.291298603,0.582979766,0.499671894,0.617306126,0.798865373,7.088574843,7.364607813,7.091930306,6.880522106,7.342330076,7.044950585
Os01g0272700,2.260820364,2.16206318,2.10199901,1.028574785,0.303679532,0.543831259,6.382921164,6.885623709,6.526095549,6.63264485,6.382921164,6.382921164
Os01g0272850,77.59566197,-0.866120065,0.364465675,-2.376410524,0.017482001,0.078052153,7.696804425,7.47752482,7.366399333,8.177390486,7.773713975,7.664858439
Os01g0273000,396.5358324,0.088584398,0.180433897,0.490952084,0.623460338,0.802829306,9.025029555,9.1208537,9.257561217,8.939976747,9.09437763,9.172173307
Os01g0273100,4.016963877,5.170140982,1.652313993,3.129030561,0.001753841,0.013125812,6.731229274,6.92249594,6.811047944,6.382921164,6.382921164,6.382921164
Os01g0273300,712.2615489,0.017515793,0.152591834,0.114788536,0.908612736,0.961608752,9.870142106,9.687488708,9.758732688,9.675353661,9.83647828,9.762025705
Os01g0273500,235.1205867,-0.019193994,0.210514894,-0.091176418,0.927352413,0.97096477,8.687709202,8.613349995,8.419303218,8.62066087,8.463412346,8.678877876
Os01g0273800,1083.112406,0.742525205,0.189820243,3.911728229,9.16E-05,0.001156726,10.53808411,10.36872699,10.76950892,9.655096498,9.866618001,10.19181229
Os01g0274100,4.328322972,5.276406948,1.617714804,3.261642246,0.001107688,0.009099808,6.808996385,6.778035539,6.934298891,6.382921164,6.382921164,6.382921164
Os01g0274500,3.221553305,-2.345983056,1.792545941,-1.308743616,0.190621212,0.407703902,6.382921164,6.662744367,6.382921164,6.965343406,6.626926636,6.382921164
Os01g0274800,106.212585,0.535517743,0.275975529,1.940453727,0.052324573,0.174188713,8.085425922,7.940377374,8.13985361,7.652731966,7.801055745,7.917893151
Os01g0275200,17.8948815,0.142436624,0.725388868,0.196358988,0.844329194,0.932844716,6.831864286,6.801840916,7.376009362,7.038790511,7.108150235,6.92502623
Os01g0275300,105.9877844,-0.004854192,0.268906642,-0.01805159,0.985597697,0.994171191,7.975331977,7.807360234,8.003228915,8.009540722,7.967882489,7.816566077
Os01g0275500,4.241240042,0.410182674,1.201338255,0.341438119,0.732773782,0.871502804,6.525405037,6.778035539,6.811047944,6.688578945,6.727588199,6.62649732
Os01g0275600,6244.837119,-0.403434882,0.135267731,-2.982491668,0.002859124,0.019406448,12.53133382,12.41067413,12.36196056,12.99301864,12.75256709,12.72744352
Os01g0275800,29.54864678,-1.107395591,0.505406094,-2.191100592,0.028444514,0.112665602,7.088574843,7.200945148,6.834024229,7.318545562,7.370769703,7.409999231
ENSRNA049471251,25.07487857,-0.079396826,0.516635614,-0.153680513,0.87786165,0.94911997,7.045658763,7.286957904,7.105687561,7.038790511,7.297768909,7.163576983
ENSRNA049471325,5.529930178,-0.669014805,1.205557966,-0.554942046,0.578934301,0.774663617,6.784789717,6.778035539,6.382921164,6.559612555,6.869208631,6.868359006
ENSRNA049471273,7.624839837,-0.045437006,0.911325782,-0.049858138,0.960235437,0.984164504,6.667542939,6.92249594,6.811047944,6.938576856,6.68158831,6.803814466
Os01g0276000,500.3944392,0.030714291,0.174911054,0.175599483,0.860608609,0.940500313,9.241033977,9.322501133,9.53280461,9.397067659,9.410953634,9.225932056
Os01g0276100,986.5764032,-0.185737514,0.144661871,-1.283942427,0.199162101,0.418838683,9.98442143,10.15816145,10.09674505,10.33544405,10.18583871,10.20065385
Os01g0276200,354.7047038,0.145411231,0.178631358,0.814029701,0.415627936,0.652591127,9.036558483,9.129177337,8.946463654,9.010171618,8.831390331,8.958476404
Os01g0276300,8278.65202,-1.332774454,0.215508018,-6.184338131,6.24E-10,3.61E-08,12.34324305,12.45161295,11.89714097,13.9559317,13.53681281,13.01531531
Os01g0276400,127.6299723,0.190071814,0.248307325,0.765470025,0.443991709,0.67764705,8.085425922,8.110321495,8.158159358,7.969671296,8.160615759,7.909790273
Os01g0276500,304.552971,0.300195759,0.213699137,1.404758873,0.160092992,0.365537582,8.648498301,9.082762524,9.028166559,8.62066087,8.771252489,8.780027599
Os01g0276600,111.8455051,0.583139962,0.27383608,2.129522019,0.033211095,0.125753582,8.016570243,8.096675191,8.202755354,7.663526737,7.967882489,7.798737912
Os01g0276700,239.3687489,0.080280543,0.24425283,0.328678046,0.74239905,0.877542596,8.457726203,8.839149877,8.552261703,8.817047328,8.355390076,8.511002437
Os01g0276800,1830.828514,0.028861733,0.13403083,0.215336527,0.829504953,0.925593582,10.91097319,11.01357612,10.99773666,11.03187669,10.8346324,10.97145285
Os01g0276900,176.0220726,-0.998452965,0.258990007,-3.855179494,0.000115645,0.00140768,8.199327642,7.813232757,7.977073745,8.566657236,8.758894952,8.396627406
Os01g0277100,3.031519267,3.703132333,1.931368156,1.917362219,0.055191931,0.18040462,6.382921164,6.778035539,6.896637317,6.382921164,6.555561783,6.382921164
Os01g0277500,30.09459754,0.687612853,0.465272346,1.477871743,0.139442111,0.335014084,7.237423631,7.373827422,7.366399333,7.144701909,7.001019093,7.232774948
Os01g0277600,683.0127098,-0.384079304,0.178235445,-2.154898566,0.031169773,0.120117514,9.661874412,9.686096175,9.267404526,9.917176238,9.809570397,9.867939429
Os01g0277700,351.6007172,0.13184274,0.180399842,0.730836227,0.464879193,0.694897255,8.980312474,8.96638739,9.124979153,8.885836744,9.048350204,8.851177713
Os01g0278000,134.8109227,-0.428846679,0.236428664,-1.813852309,0.069700467,0.212081114,7.916111517,8.050026944,8.003228915,8.294285571,8.147357264,8.215696793
Os01g0278050,122.7930982,-0.784418603,0.30624011,-2.561449588,0.010423637,0.053512182,8.011494526,7.783548074,7.639823011,8.262904823,7.928430995,8.428842679
Os01g0278100,2.081833027,-1.07467311,1.685041651,-0.637772431,0.523621828,0.737671108,6.629510507,6.58094087,6.382921164,6.63264485,6.555561783,6.7269832
Os01g0278200,119.9103709,0.221697098,0.30459073,0.727852416,0.466703934,0.696467962,8.136867506,7.886859598,8.189546466,7.885526975,8.224831538,7.72432486
Os01g0278466,48.50045948,0.068430086,0.37206112,0.183921626,0.854074939,0.937214654,7.352149421,7.418510288,7.617947258,7.461736889,7.411740696,7.461756614
Os01g0278600,101.1220397,0.206130302,0.307771162,0.669751839,0.503016,0.722141358,8.099675445,7.9031821,7.824444332,8.070636564,7.646345607,7.789713126
Os01g0278900,89.12428021,0.902555812,0.355191411,2.541040646,0.011052307,0.055779646,7.853628566,7.721602481,8.331583955,7.461736889,7.625278371,7.675009438
Os01g0279000,7.414335362,1.640948932,1.072242008,1.530390452,0.125920111,0.314346356,6.853588726,7.019895773,6.834024229,6.382921164,6.869208631,6.55525767
Os01g0279100,1204.465655,0.329640473,0.19134759,1.722731249,0.084937137,0.24308964,10.57873626,10.30523595,10.74545913,9.974418982,10.22405275,10.53453904
Os01g0279200,1430.621722,-0.391566708,0.143451203,-2.729616061,0.006340813,0.036733131,10.59330709,10.42538133,10.32029613,10.84361168,10.8279867,10.73506604
Os01g0279300,1026.152414,0.215274196,0.143167541,1.503652258,0.132670928,0.324868806,10.32195219,10.1839132,10.39741519,10.08075068,10.15573129,10.11280099
Os01g0279400,79.9295882,-0.205529616,0.361006522,-0.569323829,0.569136398,0.768292503,7.835962789,7.345863687,7.836491449,7.902861774,7.76444389,7.685061398
Os01g0279700,730.4004177,-0.102249827,0.163511536,-0.625337081,0.531749848,0.743023436,9.921120545,9.708213764,9.614755381,9.738719501,9.93039999,9.839829258
Os01g0279800,574.9907558,0.372674076,0.181290531,2.055673152,0.039814031,0.143079233,9.498817472,9.577536022,9.866529841,9.407920188,9.45155019,9.211207023
Os01g0279900,426.4165748,-0.036561493,0.160874346,-0.227267391,0.820215828,0.920237769,9.223098318,9.139511779,9.144408838,9.169787549,9.209105904,9.211207023
Os01g0280000,732.587697,0.048451531,0.164974495,0.29369104,0.768994002,0.891265232,9.954913206,9.883449559,9.597812729,9.819695789,9.744047558,9.775953307
Os01g0280400,285.1756579,0.427735819,0.208012504,2.056298586,0.039753744,0.142902665,8.987470986,9.010063688,8.696982773,8.536235129,8.754750314,8.545372023
Os01g0281000,496.0427787,-0.345453322,0.155436348,-2.22247451,0.026251255,0.106076229,9.184454903,9.195998658,9.247647707,9.501986803,9.503109902,9.422325545
Os01g0281100,203.8721804,-0.448340144,0.211085244,-2.123976725,0.03367209,0.127122434,8.311516069,8.263136875,8.355057872,8.434912366,8.703985588,8.602266706
Os01g0281200,2.179076598,4.285786475,2.190811208,1.9562555,0.050435063,0.169624386,6.853588726,6.382921164,6.70254614,6.382921164,6.382921164,6.382921164
Os01g0281301,15.70443755,-0.775394584,0.596363031,-1.300205654,0.193530493,0.411380532,6.874321505,6.92249594,6.952154149,7.083232607,7.127598745,7.022869307
